Dsu1,Dsu2,Dsu3,Dsu4,Dsu5,msu1,msu2,msu3,msu4,msu5,mu1d,mu2d,mu3d,mu4d,mu5d,output
0.7678,0.038093,0.57791,0.7771,0.25532,1,2,3,1,1,1,3,1,1,3,5
0.18972,0.22905,0.058687,0.10454,0.11454,3,2,2,2,2,3,1,2,3,2,1
0.82988,0.73617,0.65619,0.69056,0.55387,1,2,3,3,2,2,1,3,2,2,3
0.23469,0.41252,0.90894,0.47483,0.16207,2,3,3,2,3,3,2,1,2,3,4
0.99464,0.62476,0.63756,0.37105,0.65563,1,2,3,1,2,3,3,2,3,3,3
0.54849,0.93765,0.24537,0.86971,0.6809,1,2,1,3,2,2,3,3,2,2,5
0.59554,0.74513,0.11298,0.53647,0.17556,2,2,3,2,3,1,2,1,1,1,2
0.13622,0.71649,0.78752,0.064521,0.68238,1,2,2,3,3,2,2,3,1,3,5
0.14576,0.11051,0.50145,0.54541,0.82208,2,2,1,1,2,2,3,3,2,3,3
0.19648,0.79656,0.14873,0.56088,0.89776,3,1,2,1,1,3,1,3,2,2,1
0.37167,0.52076,0.278,0.72843,0.088094,1,2,1,3,3,1,2,2,1,2,2
0.96093,0.58072,0.94794,0.76351,0.78202,1,2,1,2,2,3,2,3,2,2,2
0.96586,0.004512,0.82313,0.66321,0.23128,1,2,2,3,1,3,3,1,3,2,4
0.68303,0.74973,0.042786,0.25483,0.96895,1,2,1,2,1,3,3,2,3,1,4
0.61151,0.078148,0.63661,0.1955,0.095057,2,2,2,1,1,1,2,2,2,3,3
0.48244,0.94593,0.41644,0.00054532,0.90295,2,1,1,2,2,2,2,1,1,2,1
0.20081,0.8193,0.97405,0.3761,0.39264,3,1,1,1,2,2,2,2,2,1,4
0.87032,0.27292,0.025622,0.01219,0.79946,1,1,3,1,2,3,1,2,1,3,5
0.46356,0.15861,0.50159,0.20655,0.86539,2,2,2,2,1,1,1,3,2,2,3
0.088008,0.22231,0.54296,0.16425,0.85627,2,1,3,3,3,2,3,1,2,2,5
0.22784,0.81415,0.034257,0.4393,0.49098,3,1,1,3,1,1,1,3,3,1,4
0.284,0.79601,0.42962,0.25263,0.17765,2,1,2,3,2,1,3,3,3,3,3
0.14295,0.10663,0.24151,0.1967,0.31803,2,1,2,1,3,1,3,3,3,3,5
0.49653,0.75019,0.44485,0.87817,0.53057,3,2,1,2,1,3,1,3,3,2,1
0.31545,0.2656,0.84286,0.18774,0.41525,1,3,3,2,3,2,3,2,2,3,5
0.10256,0.057572,0.16162,0.71408,0.60452,2,1,1,2,1,2,3,1,2,2,4
0.73432,0.60722,0.28683,0.53243,0.7373,3,1,3,2,3,2,1,2,1,2,1
0.81793,0.84435,0.49966,0.40937,0.98804,2,3,3,2,1,1,1,3,1,2,3
0.89448,0.63078,0.86894,0.39931,0.85033,2,1,2,1,1,1,3,2,3,2,4
0.20838,0.70729,0.26615,0.4717,0.63328,3,3,2,1,3,3,3,1,3,3,5
0.081712,0.42953,0.76772,0.050691,0.81398,2,2,1,2,1,2,2,1,3,3,2
0.70419,0.56754,0.41877,0.41879,0.28823,2,3,1,2,3,1,3,3,2,2,2
0.16443,0.77798,0.95578,0.070055,0.63462,1,1,2,3,3,2,1,3,1,3,5
0.050298,0.27243,0.21494,0.38777,0.49278,3,3,3,2,1,1,2,3,1,1,3
0.1481,0.40266,0.8999,0.44748,0.98791,2,2,1,3,2,1,2,2,2,2,4
0.56438,0.6122,0.75204,0.67027,0.88569,2,3,3,3,2,1,2,3,2,2,2
0.58004,0.21364,0.2321,0.88592,0.53972,2,2,2,1,1,1,2,1,2,2,1
0.69073,0.60105,0.48412,0.86476,0.84703,1,2,1,2,1,1,2,1,1,1,2
0.82137,0.4287,0.8853,0.14265,0.84379,3,2,2,2,2,1,3,2,1,2,2
0.94915,0.62884,0.079078,0.47504,0.82602,2,2,3,2,3,2,1,3,2,1,4
0.53628,0.093393,0.97493,0.92674,0.99678,2,1,3,3,1,2,1,3,2,1,1
0.95876,0.012237,0.64934,0.61443,0.62879,2,2,1,1,2,3,2,1,2,2,5
0.5,0.068116,0.65777,0.4552,0.56891,2,1,2,1,2,2,3,1,1,3,5
0.053854,0.51842,0.20504,0.49022,0.96341,2,3,3,2,3,1,1,1,3,3,4
0.83275,0.24511,0.094768,0.33179,0.1777,2,2,1,2,2,2,1,3,2,1,4
0.54519,0.10676,0.023472,0.52351,0.58075,3,3,3,2,1,1,3,2,2,2,4
0.40048,0.5045,0.7017,0.9789,0.25811,3,2,1,1,2,2,2,2,3,3,2
0.56939,0.35035,0.091963,0.13112,0.62635,2,2,2,3,1,2,2,2,1,1,1
0.18748,0.98872,0.74529,0.8905,0.19928,3,3,3,2,3,1,3,1,1,3,3
0.42583,0.84132,0.5694,0.0615,0.06517,3,2,3,2,3,1,1,2,1,1,3
0.52887,0.29075,0.17558,0.8002,0.7411,2,1,3,2,3,2,3,3,3,2,5
0.61566,0.78485,0.99112,0.63634,0.3194,1,1,2,1,3,3,2,2,1,3,5
0.63477,0.94972,0.87773,0.25623,0.97455,3,3,1,2,3,3,2,1,3,2,1
0.70907,0.341,0.055174,0.49982,0.23731,1,1,2,3,2,3,2,3,1,3,5
0.34279,0.49033,0.83063,0.83766,0.14778,2,2,3,1,2,3,3,2,3,1,2
0.53085,0.28954,0.29569,0.5129,0.40969,1,3,2,1,2,3,3,2,3,2,2
0.54837,0.91941,0.24776,0.32804,0.23521,3,3,3,3,1,3,3,3,3,1,1
0.77414,0.2233,0.49945,0.020398,0.20278,3,1,2,1,2,1,1,1,1,3,1
0.42813,0.81925,0.73145,0.27761,0.26456,1,2,1,3,2,2,1,2,3,2,4
0.79287,0.99719,0.38153,0.022766,0.4813,1,2,1,3,3,1,1,1,2,1,5
0.52223,0.14487,0.66958,0.076538,0.585,3,2,1,3,3,1,3,3,3,1,5
0.93788,0.25744,0.46101,0.83948,0.54202,1,1,3,2,1,2,3,1,2,2,2
0.51384,0.033073,0.24257,0.10711,0.034062,3,2,1,3,1,3,3,2,1,2,1
0.18355,0.33912,0.87537,0.83915,0.99812,3,3,1,3,3,1,1,2,2,2,4
0.60798,0.14644,0.1214,0.99533,0.18149,1,2,1,1,3,3,1,2,3,1,1
0.8358,0.28321,0.89997,0.84595,0.72774,1,1,1,1,2,2,3,3,2,2,2
0.72798,0.99291,0.40272,0.44509,0.042652,2,2,1,3,1,1,2,3,3,3,4
0.27139,0.74766,0.71235,0.67614,0.37285,3,1,3,2,3,1,3,3,3,1,3
0.069224,0.58505,0.75543,0.075097,0.82257,1,3,2,2,3,1,3,3,1,2,2
0.36916,0.85057,0.0005548,0.027057,0.85255,2,3,1,2,2,1,1,1,3,2,2
0.20856,0.55276,0.12591,0.68582,0.46662,1,2,3,3,3,2,2,2,2,1,4
0.40355,0.37727,0.41227,0.38512,0.97302,2,3,1,2,3,3,3,3,1,3,1
0.41929,0.99444,0.85455,0.2849,0.60795,2,2,3,2,2,1,2,3,1,2,5
0.39074,0.28661,0.30956,0.68342,0.9611,1,3,1,1,3,2,3,2,2,2,2
0.80472,0.57186,0.16319,0.52353,0.28301,2,2,2,2,3,1,1,2,2,2,4
0.98585,0.20397,0.65124,0.26758,0.26974,1,3,1,1,1,2,2,1,3,2,4
0.25823,0.16601,0.70026,0.057363,0.79663,2,2,1,2,3,3,2,3,2,1,5
0.075958,0.81663,0.28971,0.69819,0.28843,3,2,2,1,2,3,3,1,3,2,2
0.86968,0.18033,0.05006,0.36183,0.6844,1,1,3,2,3,3,3,2,1,1,5
0.90663,0.75347,0.37374,0.50232,0.04165,3,1,2,2,3,2,2,2,2,3,4
0.2911,0.32335,0.33495,0.77526,0.83936,1,2,1,2,2,3,1,2,1,2,1
0.69911,0.3022,0.044539,0.24381,0.076089,3,3,3,3,3,2,3,2,3,2,1
0.32693,0.30292,0.79973,0.47554,0.36048,2,3,1,3,3,1,3,2,1,1,2
0.60666,0.01067,0.74123,0.95465,0.73826,2,1,2,3,2,2,3,2,2,1,1
0.23636,0.81415,0.040964,0.13192,0.6121,2,2,2,2,1,2,1,3,1,1,2
0.73247,0.2345,0.73843,0.34111,0.69874,2,3,1,3,3,2,3,1,1,3,5
0.70641,0.52569,0.28383,0.66012,0.18827,1,2,1,1,1,1,3,1,2,1,2
0.10541,0.0035932,0.59689,0.70245,0.45294,2,2,2,1,1,2,3,1,3,2,5
0.1078,0.1507,0.13971,0.48813,0.66918,2,2,1,3,2,1,1,2,2,3,4
0.97082,0.71574,0.1354,0.94017,0.22264,1,3,2,2,2,3,2,2,3,1,2
0.49315,0.82999,0.35129,0.6612,0.81162,3,3,3,2,3,2,3,3,2,1,1
0.095091,0.75437,0.7766,0.12453,0.20759,3,1,1,3,2,2,3,1,1,2,5
0.29385,0.63543,0.86722,0.72333,0.95417,2,3,2,3,2,2,1,1,1,2,4
0.19394,0.88141,0.98132,0.088579,0.6453,3,3,3,3,1,2,2,2,2,2,2
0.68053,0.12332,0.85635,0.14312,0.28792,3,1,2,2,1,3,3,1,2,2,1
0.35318,0.50145,0.58963,0.46202,0.81999,3,3,1,3,2,3,2,2,1,3,2
0.84355,0.25274,0.89564,0.14929,0.14422,2,1,2,1,1,3,1,3,1,3,1
0.92142,0.14914,0.074524,0.74008,0.052863,1,2,2,3,2,2,1,2,3,1,4
0.23105,0.33145,0.35738,0.53591,0.71455,1,2,2,3,2,3,1,3,1,3,3
0.33137,0.50342,0.064558,0.0781,0.45398,2,2,1,3,2,1,3,3,2,3,5
0.92124,0.89862,0.11741,0.47101,0.88204,3,3,1,2,2,1,2,1,1,1,2
0.18163,0.84425,0.10084,0.95584,0.19627,3,3,1,3,2,1,2,2,2,3,2
0.4468,0.52836,0.052149,0.10103,0.66148,3,3,2,1,1,1,2,2,2,2,2
0.21796,0.13091,0.061087,0.59287,0.41897,1,2,3,2,3,2,2,2,1,1,4
0.84988,0.48773,0.42225,0.76921,0.089627,1,3,1,1,3,3,2,1,1,2,2
0.14212,0.46613,0.21906,0.87526,0.63312,3,3,1,1,2,3,1,3,1,2,5
0.51318,0.56131,0.36534,0.3892,0.50252,1,2,1,1,3,3,3,3,3,2,2
0.098754,0.80668,0.88739,0.088155,0.076364,1,3,2,2,1,2,3,1,1,3,2
0.92634,0.8551,0.066366,0.99982,0.45991,2,3,1,3,1,3,1,2,3,2,2
0.6599,0.55427,0.75457,0.26266,0.11011,1,2,1,3,1,2,3,2,1,2,2
0.44615,0.30079,0.67436,0.013782,0.20433,1,2,1,2,3,3,2,3,2,3,1
0.11122,0.069531,0.60585,0.74347,0.54326,3,1,1,2,2,2,1,3,2,3,5
0.56988,0.38661,0.59034,0.28946,0.047918,2,1,2,2,2,3,1,3,1,1,1
0.16962,0.13942,0.48305,0.25514,0.38047,2,3,3,3,2,1,2,3,2,2,3
0.43351,0.38103,0.58179,0.4011,0.28699,3,2,3,3,2,1,2,2,3,1,3
0.78857,0.37457,0.012789,0.74186,0.92933,2,2,2,2,2,2,1,1,3,2,4
0.33479,0.23149,0.43538,0.3295,0.10614,2,1,1,3,2,1,2,2,3,1,4
0.15354,0.81094,0.34095,0.22545,0.26871,1,3,1,3,2,1,2,3,1,2,2
0.75262,0.27892,0.085001,0.11801,0.5317,2,2,3,3,2,3,2,3,1,1,1
0.94499,0.12628,0.53539,0.23193,0.01355,3,2,1,1,1,3,3,3,2,3,3
0.5893,0.7672,0.12888,0.33201,0.50134,2,2,1,3,1,2,3,3,2,3,1
0.43012,0.2469,0.085139,0.79953,0.62619,2,1,2,2,2,1,1,2,3,1,5
0.20236,0.77871,0.54654,0.92008,0.25176,3,3,1,1,3,3,3,1,3,2,2
0.7406,0.80896,0.33873,0.94064,0.28857,1,3,1,1,1,2,2,3,1,3,2
0.49246,0.69655,0.031575,0.82157,0.66296,3,1,2,2,1,1,3,3,3,3,4
0.87389,0.17212,0.62429,0.31519,0.46332,3,1,1,1,3,3,1,1,3,2,5
0.67756,0.82276,0.88033,0.021757,0.43391,2,2,1,1,2,1,2,1,1,3,5
0.63918,0.63853,0.14459,0.94101,0.87869,1,1,1,1,1,3,1,1,3,1,1
0.43445,0.085519,0.20299,0.12861,0.85778,3,1,1,3,2,2,3,1,1,3,1
0.39261,0.66659,0.64858,0.10988,0.61212,1,1,2,2,3,3,3,1,2,2,5
0.22575,0.97062,0.034244,0.97712,0.13162,1,2,2,3,3,2,3,2,3,1,4
0.23018,0.23063,0.87252,0.19657,0.29542,1,2,1,3,2,3,1,2,3,3,5
0.60263,0.98904,0.31689,0.0033353,0.15607,3,2,1,1,2,3,2,2,3,1,1
0.14583,0.82146,0.26937,0.85329,0.41592,1,1,2,3,2,2,3,2,2,1,4
0.33918,0.3382,0.99463,0.1425,0.16808,1,2,2,2,1,3,2,1,2,3,1
0.84806,0.37468,0.77736,0.027186,0.17488,1,2,2,1,3,2,1,3,1,3,3
0.57658,0.83769,0.60678,0.014959,0.57244,1,3,1,2,2,2,3,3,3,1,2
0.92108,0.61196,0.12708,0.42227,0.91142,2,3,1,3,1,2,3,2,3,3,2
0.024564,0.44217,0.72785,0.86789,0.24846,3,1,3,3,3,2,2,2,2,3,3
0.75812,0.3662,0.23411,0.99421,0.55879,2,3,1,1,2,2,2,2,3,3,5
0.56789,0.60801,0.056916,0.33703,0.56891,3,1,2,2,1,2,3,3,1,2,1
0.59354,0.72717,0.41633,0.63181,0.49373,2,2,1,1,1,1,3,3,3,1,3
0.21695,0.81761,0.49663,0.11544,0.55146,1,2,1,3,2,3,3,3,1,3,5
0.94009,0.82893,0.82798,0.26864,0.58218,3,2,1,1,1,3,2,3,2,2,1
0.194,0.7289,0.14165,0.40433,0.92065,1,3,2,2,1,2,2,3,2,1,2
0.14514,0.14129,0.48964,0.1793,0.018592,2,1,1,2,1,2,3,2,2,1,3
0.2728,0.21398,0.12065,0.90292,0.1234,2,1,3,2,3,2,2,1,3,2,1
0.87133,0.85531,0.84738,0.38493,0.96914,2,1,1,3,3,1,3,1,3,3,4
0.12933,0.77852,0.52843,0.36518,0.91653,2,3,3,1,2,2,1,1,3,2,2
0.54825,0.95759,0.54056,0.41386,0.48278,2,3,1,1,1,3,2,2,2,2,1
0.65416,0.96447,0.12959,0.58141,0.014304,3,1,1,2,1,3,3,1,2,3,1
0.55361,0.83442,0.39192,0.48964,0.57964,3,1,3,3,3,3,2,3,3,3,1
0.11982,0.071568,0.23943,0.058438,0.065637,2,1,2,2,2,2,2,1,2,2,1
0.048602,0.40972,0.59855,0.57957,0.65364,2,1,1,2,2,3,1,3,1,1,5
0.67303,0.50055,0.88628,0.0081525,0.17262,3,1,1,3,3,2,2,2,2,1,1
0.14216,0.84761,0.87067,0.82771,0.55096,1,2,1,2,3,1,2,1,2,1,5
0.86375,0.14044,0.52793,0.014492,0.25612,1,1,2,2,2,1,3,1,3,3,5
0.69322,0.74535,0.82302,0.92802,0.053406,1,2,1,3,2,2,2,2,1,2,2
0.10723,0.1805,0.57212,0.17007,0.72172,1,1,3,3,3,1,3,2,1,2,3
0.065421,0.92002,0.78959,0.74414,0.30451,1,2,2,1,1,1,1,3,1,2,3
0.17745,0.6792,0.49337,0.37639,0.74822,2,1,1,3,3,3,3,3,1,1,5
0.91122,0.016985,0.64918,0.75471,0.58725,1,1,2,3,3,1,2,3,3,3,5
0.80347,0.33489,0.45992,0.71008,0.44769,2,2,1,3,1,3,1,3,1,3,4
0.99778,0.0094201,0.16174,0.38372,0.60787,2,3,3,2,2,3,2,2,2,3,5
0.97082,0.65143,0.99248,0.00078278,0.70937,2,2,2,3,2,1,1,2,1,3,5
0.65017,0.62794,0.089446,0.18259,0.21505,2,2,3,1,1,3,1,2,3,2,1
0.9843,0.28633,0.92724,0.20601,0.85789,1,1,3,1,2,3,2,1,2,3,3
0.29503,0.87722,0.64501,0.28541,0.6581,3,1,3,1,3,3,2,3,3,1,3
0.1354,0.47455,0.43279,0.92826,0.93886,2,3,2,2,1,1,1,2,3,1,3
0.97814,0.42579,0.8943,0.67545,0.068878,1,3,3,1,3,3,1,2,3,1,3
0.14415,0.43798,0.78658,0.55737,0.22945,3,1,1,1,3,3,3,2,2,3,2
0.70639,0.44933,0.69935,0.45107,0.079143,2,1,3,3,3,2,2,2,1,1,3
0.018784,0.87538,0.97231,0.90359,0.81029,1,3,3,3,1,2,1,1,1,3,2
0.42708,0.46707,0.63236,0.12535,0.70833,3,2,2,3,2,3,3,3,1,1,2
0.57757,0.98176,0.87826,0.88827,0.66535,3,2,2,2,3,2,2,1,2,3,5
0.46406,0.35731,0.86343,0.010863,0.52687,1,2,2,3,2,1,1,1,2,1,5
0.38916,0.71719,0.55179,0.61365,0.1909,2,3,3,1,1,1,2,3,1,2,3
0.45945,0.73293,0.26026,0.82236,0.57595,3,1,1,1,1,2,3,3,1,2,1
0.86602,0.38177,0.98831,0.56668,0.48974,1,2,2,3,2,1,2,3,3,2,4
0.42351,0.37561,0.87693,0.34224,0.8243,3,2,2,3,3,3,3,2,3,1,1
0.065686,0.91567,0.98874,0.13365,0.5311,1,3,1,2,1,3,1,2,1,3,2
0.2396,0.89009,0.93786,0.91236,0.84729,1,3,1,1,1,3,2,3,2,3,2
0.64851,0.78769,0.5694,0.70295,0.59436,3,2,3,1,3,3,2,1,3,2,1
0.72411,0.81371,0.069326,0.71177,0.75794,1,2,2,3,2,2,3,1,3,2,4
0.53056,0.36736,0.80706,0.24342,0.48389,1,2,3,2,2,1,1,1,2,1,3
0.31492,0.011993,0.76138,0.75086,0.57582,3,3,3,1,2,1,2,3,3,2,5
0.11553,0.68582,0.12166,0.63422,0.042245,2,3,1,1,1,2,2,1,2,1,2
0.26085,0.65941,0.22601,0.002781,0.58018,1,2,2,2,3,2,3,3,3,1,2
0.034997,0.63377,0.39143,0.057948,0.60835,2,1,3,2,1,3,3,2,2,3,3
0.93073,0.62688,0.46684,0.71358,0.26208,1,1,2,2,2,2,1,3,2,2,3
0.23693,0.62073,0.25227,0.4323,0.80009,1,1,2,3,2,2,2,1,2,2,4
0.91054,0.74024,0.63345,0.34125,0.39346,1,3,1,1,1,1,3,3,2,2,2
0.61996,0.75613,0.46741,0.028313,0.21497,3,2,3,2,1,3,3,3,1,2,3
0.43715,0.33885,0.59949,0.68157,0.045603,3,2,3,2,1,1,2,1,1,3,4
0.72375,0.79071,0.85687,0.12317,0.46964,3,2,1,3,2,2,1,2,2,3,5
0.31929,0.88132,0.5495,0.89472,0.35975,1,1,1,2,1,1,3,1,3,1,3
0.1066,0.0007892,0.68794,0.42616,0.87475,1,1,3,2,2,2,1,3,3,1,4
0.88853,0.92862,0.40387,0.44427,0.69134,1,3,1,2,2,2,3,1,2,3,4
0.46656,0.0019759,0.93657,0.41358,0.6947,2,3,3,1,3,2,2,1,3,2,5
0.19811,0.32379,0.55261,0.079722,0.66495,1,2,2,1,3,1,2,1,2,2,5
0.72816,0.47874,0.97801,0.86251,0.20302,1,3,3,2,3,2,3,2,1,3,2
0.72063,0.035521,0.40789,0.27545,0.25514,2,2,1,3,3,2,2,1,3,1,4
0.46068,0.70096,0.37396,0.01772,0.076094,2,1,2,1,2,2,3,2,1,3,1
0.24621,0.57885,0.61324,0.34916,0.97209,1,1,3,2,3,3,2,2,2,2,3
0.26198,0.17711,0.16132,0.16086,0.87869,1,3,2,1,2,1,3,1,3,3,2
0.25981,0.76816,0.97406,0.15784,0.84518,3,1,3,1,3,3,2,2,1,3,5
0.12381,0.28954,0.58406,0.78873,0.71497,3,1,1,2,2,1,2,3,3,2,5
0.55817,0.38576,0.91011,0.42154,0.98086,2,2,1,1,2,3,2,2,2,1,1
0.61356,0.70344,0.57277,0.96277,0.46649,3,3,1,1,3,1,1,1,2,3,5
0.83451,0.61987,0.52978,0.68416,0.10116,1,3,2,1,2,3,2,2,1,2,2
0.60449,0.10043,0.78866,0.61951,0.88744,1,1,3,1,3,3,3,1,1,2,3
0.68673,0.97165,0.86906,0.036342,0.72791,1,3,1,3,1,1,1,1,3,1,2
0.77873,0.14693,0.91611,0.55467,0.43959,2,3,2,3,2,1,3,3,2,3,5
0.72996,0.024882,0.96888,0.50009,0.15227,2,1,2,2,3,2,2,1,2,3,4
0.72883,0.46804,0.24874,0.92752,0.63049,2,1,3,3,1,1,3,1,1,1,1
0.54538,0.70037,0.72246,0.080011,0.53422,2,3,1,1,2,2,1,2,1,2,5
0.090055,0.17902,0.29653,0.69718,0.35586,2,1,3,3,1,3,3,3,2,2,4
0.60799,0.0026094,0.93316,0.10435,0.6376,3,1,1,3,3,3,1,3,1,2,1
0.11516,0.40565,0.5096,0.32718,0.31985,2,1,1,1,2,2,2,1,2,1,2
0.82528,0.32256,0.094148,0.97355,0.24791,3,3,3,2,1,3,2,1,2,2,1
0.088616,0.90464,0.21651,0.76528,0.16416,3,3,3,1,3,2,2,1,3,2,2
0.28959,0.25676,0.51153,0.61929,0.4458,1,1,3,3,3,2,2,3,2,3,3
0.62098,0.0085338,0.33693,0.38252,0.37219,1,2,3,2,1,3,1,2,1,2,5
0.090459,0.016047,0.73277,0.93946,0.22606,2,3,3,1,1,2,1,1,1,2,3
0.062987,0.95668,0.64189,0.15919,0.74091,1,2,1,2,2,2,2,2,1,1,5
0.713,0.42889,0.79606,0.64541,0.69253,1,1,3,2,3,2,2,2,2,3,5
0.093754,0.069475,0.39965,0.54424,0.3522,2,2,2,2,1,2,2,1,1,3,5
0.29705,0.81911,0.47262,0.62556,0.20738,3,2,1,3,3,2,2,3,2,1,4
0.77487,0.91964,0.6205,0.60039,0.29903,2,2,1,1,1,1,2,1,2,2,1
0.47262,0.93541,0.81381,0.87216,0.48296,2,2,1,1,3,2,3,2,1,2,5
0.53559,0.21447,0.39996,0.26746,0.81602,2,2,3,2,1,2,2,1,2,1,1
0.017572,0.88867,0.51879,0.14043,0.2808,1,2,1,1,3,2,1,2,1,1,3
0.64016,0.76684,0.29857,0.59768,0.22657,2,1,2,2,3,2,3,1,3,3,4
0.20046,0.19421,0.55568,0.95145,0.8943,1,1,3,1,2,1,2,1,1,2,3
0.69325,0.83631,0.65484,0.9731,0.24839,2,1,2,3,2,1,2,1,2,2,1
0.96244,0.20963,0.25832,0.29724,0.97877,3,2,3,2,3,1,1,1,2,3,4
0.69713,0.33738,0.05897,0.20016,0.9196,2,2,3,2,1,2,1,2,2,2,1
0.23115,0.47586,0.47048,0.223,0.055943,1,1,3,2,2,1,3,2,3,2,3
0.69366,0.70228,0.09225,0.5179,0.48591,2,1,3,2,2,1,2,1,2,3,5
0.74455,0.82798,0.62588,0.23748,0.50528,2,1,2,2,1,2,3,2,3,3,3
0.73327,0.9669,0.92649,0.58365,0.20323,3,3,1,2,1,1,3,1,3,2,4
0.99275,0.39868,0.36903,0.57487,0.67491,1,2,1,1,2,3,2,1,2,3,5
0.77609,0.22074,0.34541,0.66782,0.52588,3,2,2,2,1,1,3,1,3,2,1
0.49281,0.58587,0.57061,0.196,0.2339,2,1,1,3,3,2,1,1,2,2,1
0.13354,0.050728,0.88479,0.029247,0.84191,3,2,1,3,2,2,2,1,1,3,5
0.72935,0.91924,0.40784,0.76261,0.6096,1,2,3,1,1,1,2,1,2,1,5
0.77636,0.53417,0.85275,0.44295,0.56967,2,1,2,3,1,1,1,1,1,2,1
0.98561,0.21606,0.93734,0.32141,0.75962,1,1,2,1,1,2,2,3,1,1,2
0.042473,0.62743,0.81905,0.82619,0.1061,1,2,1,1,2,1,1,3,2,2,2
0.30941,0.043752,0.9459,0.63142,0.58312,2,3,3,1,1,1,1,3,3,3,3
0.91732,0.83018,0.33009,0.65309,0.95317,2,1,3,3,3,1,1,1,2,2,4
0.54309,0.99264,0.91804,0.74593,0.39283,2,1,3,2,2,2,1,2,2,1,1
0.30497,0.61102,0.82453,0.8596,0.33638,3,1,2,3,3,3,3,1,3,2,1
0.55222,0.86575,0.083969,0.49872,0.59464,1,3,2,2,1,1,1,1,2,1,4
0.50091,0.033727,0.97157,0.68617,0.0031917,1,3,3,1,3,1,1,3,2,2,3
0.75864,0.5868,0.46147,0.042204,0.97611,1,3,1,1,1,1,3,2,3,3,2
0.94418,0.19059,0.48991,0.78336,0.25252,2,1,3,2,1,2,1,3,2,3,3
0.93792,0.20052,0.96434,0.27356,0.22787,1,1,1,3,2,2,1,2,2,2,4
0.36863,0.77665,0.35624,0.090459,0.14404,3,2,1,1,1,3,2,1,3,3,1
0.5871,0.15745,0.92652,0.8573,0.072826,3,2,3,1,3,3,3,1,1,2,1
0.60488,0.19287,0.42908,0.35668,0.30067,3,3,3,1,1,3,3,3,2,2,1
0.49868,0.079425,0.59781,0.54859,0.36807,3,1,1,3,1,1,3,2,2,3,4
0.75986,0.15331,0.59466,0.4675,0.31188,2,2,1,2,3,2,3,1,2,3,4
0.72201,0.89457,0.95901,0.81312,0.21105,3,3,2,1,2,3,1,3,2,2,1
0.53962,0.82107,0.51092,0.83694,0.33026,3,1,1,3,3,1,1,2,3,1,4
0.14585,0.45406,0.0018337,0.48973,0.42158,1,2,1,1,3,3,3,1,2,1,2
0.48174,0.084763,0.74876,0.59203,0.88053,1,2,3,1,2,3,2,2,1,3,3
0.64399,0.73949,0.0091995,0.65131,0.1472,3,3,2,2,2,1,2,3,3,3,2
0.63974,0.0043997,0.58761,0.63687,0.31903,2,3,1,3,1,3,2,2,1,3,1
0.041677,0.37725,0.071837,0.65954,0.72922,1,1,2,3,3,3,2,2,2,2,4
0.23887,0.5295,0.36799,0.11719,0.53225,2,2,1,1,3,1,2,2,2,1,2
0.47875,0.96352,0.79867,0.68969,0.39398,3,1,2,3,3,3,3,3,3,1,1
0.060329,0.74782,0.1591,0.12551,0.34766,3,3,1,1,2,3,3,3,2,3,2
0.75089,0.7165,0.33237,0.59301,0.87615,1,3,3,3,1,3,1,3,3,1,4
0.93526,0.50721,0.027029,0.77573,0.50795,1,3,2,1,2,1,3,3,1,2,2
0.63108,0.77335,0.59371,0.22859,0.15487,3,1,3,2,1,1,2,3,2,3,3
0.48525,0.25468,0.24978,0.98695,0.53807,2,1,1,2,1,3,2,1,1,3,1
0.13063,0.22343,0.12783,0.053799,0.67027,3,2,2,3,1,3,2,2,2,2,2
0.55221,0.014841,0.28707,0.644,0.42088,2,3,1,1,1,1,3,1,2,3,5
0.26671,0.083467,0.62251,0.89821,0.048071,1,2,1,3,1,3,2,2,2,3,1
0.88481,0.29423,0.90217,0.8509,0.51115,2,2,2,3,2,3,1,2,3,1,4
0.97086,0.90307,0.40756,0.43385,0.86387,1,2,3,2,3,1,1,2,1,3,3
0.57126,0.33428,0.31467,0.63475,0.85104,2,1,3,3,3,2,2,3,3,3,4
0.8259,0.86195,0.7916,0.92535,0.88268,3,3,3,2,3,2,3,3,2,1,3
0.21773,0.41582,0.61115,0.60564,0.43805,1,1,3,2,2,2,3,2,3,3,3
0.60068,0.84578,0.87434,0.7422,0.32213,2,2,3,2,3,2,1,2,3,1,1
0.80964,0.23104,0.33117,0.27582,0.25811,3,2,2,1,1,1,3,2,2,1,1
0.91032,0.17101,0.71061,0.28467,0.64899,1,1,3,3,2,2,3,2,1,2,3
0.9686,0.38583,0.88047,0.48871,0.65352,2,3,2,3,3,3,2,3,2,1,4
0.58438,0.66353,0.37185,0.6459,0.10756,3,3,3,1,1,2,1,1,3,3,1
0.25073,0.08842,0.98354,0.12914,0.21989,3,2,2,3,1,1,1,2,1,3,5
0.13899,0.65731,0.41759,0.74226,0.049406,1,3,3,2,2,3,3,1,1,2,2
0.25379,0.12351,0.67823,0.53076,0.030554,3,1,3,3,2,3,1,3,2,3,3
0.31354,0.81736,0.09341,0.35383,0.31044,2,3,2,3,1,2,2,1,2,2,2
0.20627,0.64413,0.77902,0.62116,0.68564,3,1,1,2,2,1,1,1,1,3,5
0.80654,0.0078873,0.79484,0.96809,0.95131,1,1,1,3,3,3,2,3,2,2,5
